TRIPID,PROGRNUMBER,STOPPOINTID,LINEID,ROUTEID,fullname,latitude,longitude
5960914,49,3616,142,142_12,"Coast Road",53.4342761111,-6.123926944400001
5960914,46,6052,142,142_12,"Blackwood Lane",53.434825,-6.137651944
5960914,45,3628,142,142_12,"The Hill Malahide",53.4387788889,-6.1517169444
5960914,44,3627,142,142_12,"The Hill Malahide",53.4419538889,-6.1512111111
5960914,43,3626,142,142_12,"The Hill Malahide",53.4442419444,-6.1522738889
5960914,42,3625,142,142_12,"Church Road",53.4475680556,-6.1528961111000005
5960914,41,3585,142,142_12,Malahide,53.4506330556,-6.1549913889
5960914,40,3584,142,142_12,"Dublin Rd",53.449854444399996,-6.1598733333
5960914,38,3643,142,142_12,"Yellow Walls Rd",53.451237777799996,-6.169179166699999
5960914,37,3642,142,142_12,"Estuary Road",53.45512611109999,-6.1812997222
5960914,36,3641,142,142_12,"Estuary Road",53.4527252778,-6.1835855556
5960914,35,1073,142,142_12,"Malahide Road",53.4506925,-6.1870449999999995
5960914,34,6055,142,142_12,"Malahide Road",53.45291444,-6.197867222
5960914,28,2501,142,142_12,"North Wall Quay",53.3473730556,-6.2363419444
5960914,27,2500,142,142_12,"North Wall Quay",53.34775500000001,-6.242365
5960914,25,2498,142,142_12,"Custom House Quay",53.3482430556,-6.250095
5960914,24,407,142,142_12,"Custom House Quay",53.3483330556,-6.2538530556
5960914,23,7582,142,142_12,"Dame Street",53.34432306,-6.262591111
5960914,22,7578,142,142_12,"George's Street",53.342459999999996,-6.264601111
5960914,20,1354,142,142_12,"Aungier Street",53.33905,-6.2660669444
5960914,19,1353,142,142_12,"Camden Street",53.336009999999995,-6.265415
5960914,18,7577,142,142_12,"Camden Street",53.33370806,-6.265218056
5960914,17,1072,142,142_12,"Richmond Street",53.3310361111,-6.264575
5960914,16,4528,142,142_12,"Rathmines Road",53.3288611111,-6.2645688888999995
5960914,15,1071,142,142_12,"Rathmines Road",53.327290000000005,-6.26485
5960914,14,1070,142,142_12,"Rathmines Road",53.3249688889,-6.2653
5960914,13,1069,142,142_12,"Rathmines Road",53.3232880556,-6.265598055599999
5960914,12,1068,142,142_12,"Rathmines Road",53.3205561111,-6.265368888899999
5960914,10,1066,142,142_12,"Rathmines Rd.",53.3137530556,-6.264069999999999
5960914,8,1064,142,142_12,"Dartry Road",53.309426944399995,-6.2609038889
5960914,7,1063,142,142_12,"Milltown Road",53.308568055600006,-6.2588388889
5960914,6,1062,142,142_12,"Milltown Road",53.30825694439999,-6.255303888899999
5960914,5,2897,142,142_12,"Dundrum Road",53.30819305560001,-6.246615
5960914,4,2896,142,142_12,"Dundrum Road",53.305988055600004,-6.246025
5960914,3,3011,142,142_12,"Bird Avenue",53.305142222200004,-6.244402222200001
5960914,2,876,142,142_12,"Bird Avenue",53.30522333,-6.237091389
5960914,1,877,142,142_12,UCD,53.30820194,-6.230046944
5960914,29,7623,142,142_12,"East Wall Rd",53.346855000000005,-6.228846111
5960914,33,3653,142,142_12,"Mountgorry Way",53.448664444399995,-6.2045063889
5960914,47,3613,142,142_12,"Redfern Ave",53.4350997222,-6.1346222222
5960914,21,7589,142,142_12,NULL,NULL,NULL
6361028,1,3605,142,142_13,"Wendell Avenue",53.433968055600005,-6.1249186111
6361028,2,3606,142,142_13,"Wendell Avenue",53.4349291667,-6.1300391667
6361028,3,3607,142,142_13,"Redfern Ave",53.4349011111,-6.136286666699999
6361028,5,6053,142,142_13,"Blackwood Lane",53.43411806,-6.143206944
6361028,6,7327,142,142_13,"Blackwood Lane",53.43400611,-6.150533056
6361028,7,3629,142,142_13,"The Hill Malahide",53.4355111111,-6.153201944400001
6361028,8,3630,142,142_13,"The Hill Malahide",53.43846,-6.1518961111
6361028,10,3632,142,142_13,"The Hill Malahide",53.44441,-6.152488055599999
6361028,11,3633,142,142_13,"Church Street",53.448384999999995,-6.1532238888999995
6361028,12,3634,142,142_13,Malahide,53.450455277799996,-6.1551194444
6361028,13,3635,142,142_13,"Dublin Rd",53.44964,-6.1605300000000005
6361028,14,3636,142,142_13,"Dublin Rd",53.4494225,-6.1621655556
6361028,15,905,142,142_13,"Yellow Walls Rd",53.45156167,-6.170369722
6361028,16,4331,142,142_13,"Estuary Road",53.4554,-6.1792097222
6361028,17,4339,142,142_13,"Estuary Road",53.452687222200005,-6.1834516667
6361028,19,3656,142,142_13,"Mountgorry Way",53.4485458333,-6.2044061111
6361028,21,7196,142,142_13,Holywell,53.44494694,-6.212515
6361028,25,7399,142,142_13,"East Wall Rd",53.348369999999996,-6.226951944
6361028,26,7398,142,142_13,"North Wall Quay",53.34749889,-6.239833056
6361028,27,7397,142,142_13,"North Wall Quay",53.34757194,-6.243238056
6361028,29,301,142,142_13,"Eden Quay",53.3480761111,-6.256576944400001
6361028,31,2809,142,142_13,"Westland Row",53.343030000000006,-6.249845
6361028,32,2810,142,142_13,"Merrion Square",53.340790000000005,-6.250983055599999
6361028,33,843,142,142_13,"St. Stephen's Green",53.33705306,-6.256463056
6361028,34,1013,142,142_13,"Earlsfort Tce",53.335480000000004,-6.257536944400001
6361028,36,1016,142,142_13,"Richmond Street",53.33113,-6.2644130555999995
6361028,37,1017,142,142_13,"Rathmines Road",53.32936611109999,-6.2643161111
6361028,38,1018,142,142_13,"Rathmines Road",53.3275669444,-6.26464
6361028,39,1019,142,142_13,"Rathmines Road",53.3264630556,-6.26484
6361028,40,1020,142,142_13,"Rathmines Road",53.325076944399996,-6.2651130556
6361028,41,1076,142,142_13,"Rathmines Road",53.323158055600004,-6.2654488889
6361028,42,1021,142,142_13,"Rathmines Road",53.321369999999995,-6.265636944400001
6361028,43,6042,142,142_13,"Rathmines Road",53.32014,-6.264959999999999
6361028,44,1022,142,142_13,"Rathmines Road",53.31951611109999,-6.264538055599999
6361028,45,1023,142,142_13,"Rathmines Rd",53.317061111099996,-6.2650069444000005
6361028,46,1024,142,142_13,"Rathmines Road",53.31584805560001,-6.2650161111000005
6361028,47,895,142,142_13,"Rathmines Road",53.31393194,-6.263991944
6361028,48,1025,142,142_13,"Dartry Road",53.311595,-6.2624580556
6361028,49,1026,142,142_13,"Dartry Road",53.309103055600005,-6.2603038889
6361028,50,1027,142,142_13,"Milltown Road",53.308731111099995,-6.2578880556
6361028,51,1028,142,142_13,"Milltown Road",53.3084938889,-6.2557019444
6361028,52,2818,142,142_13,"Dundrum Road",53.30794194439999,-6.246405
6361028,53,2819,142,142_13,"Dundrum Road",53.30548305560001,-6.245693055599999
6361028,54,3012,142,142_13,"Bird Avenue",53.305253888900005,-6.2440375
6361028,55,877,142,142_13,UCD,53.30820194,-6.230046944
6361028,35,1015,142,142_13,"Adelaide Road",53.33272805560001,-6.2599411111
6361028,28,6252,142,142_13,"North Wall Quay",53.347919999999995,-6.246996944
6361028,4,6051,142,142_13,"Blackwood Lane",53.43475694,-6.137988889
6361028,23,6311,142,142_13,Holywell,53.443415,-6.2092669439999995
6361028,18,6010,142,142_13,"Malahide Road",53.45287722,-6.1983658329999995
6361028,9,3631,142,142_13,"The Hill Malahide",53.441958055600004,-6.151336944400001
6361028,20,7194,142,142_13,"Holywell Link Rd",53.44722389,-6.207528889
6361028,22,6310,142,142_13,Holywell,53.44356306,-6.211026943999999
6361028,30,4495,142,142_13,"Hawkins Street",53.3461830556,-6.256966111100001
5958314,20,877,142,142_8,UCD,53.30820194,-6.230046944
5958314,19,3012,142,142_8,"Bird Avenue",53.305253888900005,-6.2440375
5958314,17,2818,142,142_8,"Dundrum Road",53.30794194439999,-6.246405
5958314,16,1028,142,142_8,"Milltown Road",53.3084938889,-6.2557019444
5958314,15,1027,142,142_8,"Milltown Road",53.308731111099995,-6.2578880556
5958314,13,1025,142,142_8,"Dartry Road",53.311595,-6.2624580556
5958314,12,895,142,142_8,"Rathmines Road",53.31393194,-6.263991944
5958314,11,1024,142,142_8,"Rathmines Road",53.31584805560001,-6.2650161111000005
5958314,10,1023,142,142_8,"Rathmines Rd",53.317061111099996,-6.2650069444000005
5958314,9,1022,142,142_8,"Rathmines Road",53.31951611109999,-6.264538055599999
5958314,8,6042,142,142_8,"Rathmines Road",53.32014,-6.264959999999999
5958314,6,1076,142,142_8,"Rathmines Road",53.323158055600004,-6.2654488889
5958314,5,1020,142,142_8,"Rathmines Road",53.325076944399996,-6.2651130556
5958314,4,1019,142,142_8,"Rathmines Road",53.3264630556,-6.26484
5958314,3,1018,142,142_8,"Rathmines Road",53.3275669444,-6.26464
5958314,2,1017,142,142_8,"Rathmines Road",53.32936611109999,-6.2643161111
5958314,1,1016,142,142_8,"Richmond Street",53.33113,-6.2644130555999995
5958314,14,1026,142,142_8,"Dartry Road",53.309103055600005,-6.2603038889
5958314,18,2819,142,142_8,"Dundrum Road",53.30548305560001,-6.245693055599999
5958314,7,1021,142,142_8,"Rathmines Road",53.321369999999995,-6.265636944400001
5958313,16,4528,142,142_9,"Rathmines Road",53.3288611111,-6.2645688888999995
5958313,15,1071,142,142_9,"Rathmines Road",53.327290000000005,-6.26485
5958313,13,1069,142,142_9,"Rathmines Road",53.3232880556,-6.265598055599999
5958313,4,2896,142,142_9,"Dundrum Road",53.305988055600004,-6.246025
5958313,3,3011,142,142_9,"Bird Avenue",53.305142222200004,-6.244402222200001
5958313,2,876,142,142_9,"Bird Avenue",53.30522333,-6.237091389
5958313,17,1072,142,142_9,"Richmond Street",53.3310361111,-6.264575
5958313,1,877,142,142_9,UCD,53.30820194,-6.230046944
5958313,5,2897,142,142_9,"Dundrum Road",53.30819305560001,-6.246615
5958313,6,1062,142,142_9,"Milltown Road",53.30825694439999,-6.255303888899999
5958313,8,1064,142,142_9,"Dartry Road",53.309426944399995,-6.2609038889
5958313,11,1067,142,142_9,"Rathmines Rd",53.31704499999999,-6.265211944400001
5958313,12,1068,142,142_9,"Rathmines Road",53.3205561111,-6.265368888899999
5958313,14,1070,142,142_9,"Rathmines Road",53.3249688889,-6.2653
5958313,10,1066,142,142_9,"Rathmines Rd.",53.3137530556,-6.264069999999999
5958313,7,1063,142,142_9,"Milltown Road",53.308568055600006,-6.2588388889
5958313,9,1065,142,142_9,"Dartry Road",53.311826944399996,-6.2627638888999995
5955476,29,7353,145,145_102,"Stillorgan Road",53.29356806,-6.20176
5955476,30,4571,145,145_102,"Stillorgan Road",53.2889791667,-6.1948752778
5955476,31,2013,145,145_102,"Stillorgan Road",53.285314444399994,-6.194459999999999
5955476,32,2014,145,145_102,"Stillorgan Road",53.2821183333,-6.192915
5955476,33,4636,145,145_102,"Stillorgan Road",53.2806913889,-6.1901105556
5955476,1,4320,145,145_102,"Heuston Station",53.346611944399996,-6.2919761111
5955476,35,2015,145,145_102,"Stillorgan Road",53.2755347222,-6.1790672222000005
5955476,36,2017,145,145_102,"Stillorgan Road",53.2741966667,-6.1750152778
5955476,37,3259,145,145_102,"Bray Road",53.2728311111,-6.1717019444000005
5955476,2,1476,145,145_102,"Wolfe Tone Quay",53.347003055600005,-6.2846638889
5955476,3,7453,145,145_102,"Arran Quay",53.34633806,-6.278378056
5955476,38,7361,145,145_102,"Bray Road",53.27041194,-6.1658800000000005
5955476,4,1478,145,145_102,"Inns Quay",53.3456480556,-6.2729349999999995
5955476,5,1479,145,145_102,"Ormond Quay",53.34591305560001,-6.269233055599999
5955476,41,7638,145,145_102,NULL,NULL,NULL
5955476,6,7622,145,145_102,"Bachelors Walk",53.346885,-6.262281111
5955476,7,334,145,145_102,"D'Olier Street",53.346555,-6.2581561111
5955476,8,406,145,145_102,"Nassau Street",53.342581111099996,-6.256093055599999
5955476,42,3130,145,145_102,"Bray Road",53.258603888900005,-6.1460061111
5955476,43,3131,145,145_102,"Bray Road",53.25551694439999,-6.1451719444
5955476,9,747,145,145_102,"Kildare Street",53.33992806,-6.255696943999999
5955476,44,3132,145,145_102,"Bray Road",53.2527280556,-6.142951944400001
5955476,45,3133,145,145_102,"Bray Road",53.2503661111,-6.140848055599999
5955476,46,3134,145,145_102,"Bray Road",53.2469066667,-6.1360313889
5955476,11,845,145,145_102,"Leeson Street",53.33545694,-6.256231111
5955476,12,846,145,145_102,"Leeson Street",53.33345694,-6.254086111
5955476,47,3135,145,145_102,"Bray Road",53.242953888900004,-6.1305438889
5955476,48,3136,145,145_102,"Bray Road",53.2377319444,-6.127330000000001
5955476,13,847,145,145_102,"Leeson Street",53.33157389,-6.252244999999999
5955476,14,848,145,145_102,"Sussex Road",53.32976194,-6.249026111
5955476,49,3138,145,145_102,"Bray Road",53.2343488889,-6.1247230556
5955476,50,3139,145,145_102,"Bray Road",53.230063888900006,-6.1240905556
5955476,15,2795,145,145_102,"Leeson St",53.32852,-6.2462530555999995
5955476,16,756,145,145_102,"Morehampton Road",53.32639,-6.242576111
5955476,17,757,145,145_102,"Morehampton Road",53.324075,-6.239573889
5955476,51,4124,145,145_102,"Bray Road",53.227830277799995,-6.124382777799999
5955476,52,4125,145,145_102,"Bray Road",53.2234316667,-6.1236016667
5955476,18,758,145,145_102,"Morehampton Road",53.32267806,-6.237663888999999
5955476,19,759,145,145_102,Donnybrook,53.32034306,-6.233323888999999
5955476,20,760,145,145_102,"Stillorgan Road",53.31832389,-6.23055
5955476,21,761,145,145_102,"Stillorgan Road",53.31609111,-6.2274719439999995
5955476,22,762,145,145_102,RTE,53.31451611,-6.224361944
5955476,23,763,145,145_102,"Stillorgan Road",53.31232111,-6.221138056
5955476,24,2007,145,145_102,"Stillorgan Road",53.308875,-6.2161111111
5955476,25,2008,145,145_102,"Stillorgan Road",53.305600277799996,-6.2111158333
5955476,26,2009,145,145_102,"Stillorgan Road",53.303339444399995,-6.2078041667
5955476,28,435,145,145_102,"Stillorgan Road",53.295988888900006,-6.2037430555999995
5955476,61,4171,145,145_102,"Killarney Rd",53.20051805560001,-6.1114388888999995
5955476,62,4172,145,145_102,"Killarney Rd",53.19860500000001,-6.11369
5955476,63,4173,145,145_102,"Killarney Rd",53.195326111099995,-6.1179430556
5955476,64,2962,145,145_102,"Killarney Lane",53.196201944399995,-6.121595
5955476,65,2963,145,145_102,"Herbert Road",53.1945280556,-6.1271361111000004
5955476,66,2964,145,145_102,"Kilbride Lane",53.1915511111,-6.1290119444
5955476,67,4175,145,145_102,"Killarney Rd",53.1890458333,-6.1261511111
5955476,68,5091,145,145_102,"Killarney Rd",53.18792389,-6.127397222000001
5955476,70,7574,145,145_102,"Southern Cross",53.18251611,-6.130065
5955476,56,4129,145,145_102,"Bray Road",53.210855555600006,-6.1172636111
5955476,57,4130,145,145_102,"Castle Street",53.2072816667,-6.1135127778
5955476,58,4131,145,145_102,"Castle Street",53.2065672222,-6.111523055599999
5955476,59,7294,145,145_102,"Bray Main Street",53.20472444,-6.109253611000001
5955476,60,4132,145,145_102,"Bray Main Street",53.202300555600004,-6.1100041667
5955476,54,4127,145,145_102,"Bray Road",53.2187786111,-6.1198063889
5955476,53,4126,145,145_102,"Bray Road",53.222183055600006,-6.1219488888999996
5955476,27,2010,145,145_102,"Stillorgan Road",53.298897222200004,-6.2046744444
5955476,55,4128,145,145_102,"Bray Road",53.215923611099996,-6.1194375
5955476,34,2016,145,145_102,"Stillorgan Road",53.2782086111,-6.1840672222
5955476,39,7362,145,145_102,"Cabinteely Bypass",53.26593944,-6.157691667000001
5955476,40,3129,145,145_102,"Bray Road",53.262455277799994,-6.150360833300001
5955476,10,842,145,145_102,"St. Stephen's Green",53.33724,-6.256318889
5955476,69,5092,145,145_102,"Killarney Rd",53.18582861,-6.129059722
5957452,29,3136,145,145_104,"Bray Road",53.2377319444,-6.127330000000001
5957452,27,3134,145,145_104,"Bray Road",53.2469066667,-6.1360313889
5957452,26,3133,145,145_104,"Bray Road",53.2503661111,-6.140848055599999
5957452,24,3131,145,145_104,"Bray Road",53.25551694439999,-6.1451719444
5957452,23,3130,145,145_104,"Bray Road",53.258603888900005,-6.1460061111
5957452,22,7638,145,145_104,NULL,NULL,NULL
5957452,21,3129,145,145_104,"Bray Road",53.262455277799994,-6.150360833300001
5957452,20,7362,145,145_104,"Cabinteely Bypass",53.26593944,-6.157691667000001
5957452,19,7361,145,145_104,"Bray Road",53.27041194,-6.1658800000000005
5957452,18,3259,145,145_104,"Bray Road",53.2728311111,-6.1717019444000005
5957452,17,2017,145,145_104,"Stillorgan Road",53.2741966667,-6.1750152778
5957452,16,2015,145,145_104,"Stillorgan Road",53.2755347222,-6.1790672222000005
5957452,15,2016,145,145_104,"Stillorgan Road",53.2782086111,-6.1840672222
5957452,13,2014,145,145_104,"Stillorgan Road",53.2821183333,-6.192915
5957452,12,2013,145,145_104,"Stillorgan Road",53.285314444399994,-6.194459999999999
5957452,11,4571,145,145_104,"Stillorgan Road",53.2889791667,-6.1948752778
5957452,51,7574,145,145_104,"Southern Cross",53.18251611,-6.130065
5957452,49,5091,145,145_104,"Killarney Rd",53.18792389,-6.127397222000001
5957452,48,4175,145,145_104,"Killarney Rd",53.1890458333,-6.1261511111
5957452,47,2964,145,145_104,"Kilbride Lane",53.1915511111,-6.1290119444
5957452,46,2963,145,145_104,"Herbert Road",53.1945280556,-6.1271361111000004
5957452,45,2962,145,145_104,"Killarney Lane",53.196201944399995,-6.121595
5957452,44,4173,145,145_104,"Killarney Rd",53.195326111099995,-6.1179430556
5957452,43,4172,145,145_104,"Killarney Rd",53.19860500000001,-6.11369
5957452,42,4171,145,145_104,"Killarney Rd",53.20051805560001,-6.1114388888999995
5957452,41,4132,145,145_104,"Bray Main Street",53.202300555600004,-6.1100041667
5957452,39,4131,145,145_104,"Castle Street",53.2065672222,-6.111523055599999
5957452,38,4130,145,145_104,"Castle Street",53.2072816667,-6.1135127778
5957452,37,4129,145,145_104,"Bray Road",53.210855555600006,-6.1172636111
5957452,35,4127,145,145_104,"Bray Road",53.2187786111,-6.1198063889
5957452,34,4126,145,145_104,"Bray Road",53.222183055600006,-6.1219488888999996
5957452,33,4125,145,145_104,"Bray Road",53.2234316667,-6.1236016667
5957452,32,4124,145,145_104,"Bray Road",53.227830277799995,-6.124382777799999
5957452,30,3138,145,145_104,"Bray Road",53.2343488889,-6.1247230556
5957452,50,5092,145,145_104,"Killarney Rd",53.18582861,-6.129059722
5957452,40,7294,145,145_104,"Bray Main Street",53.20472444,-6.109253611000001
5957452,25,3132,145,145_104,"Bray Road",53.2527280556,-6.142951944400001
5957452,28,3135,145,145_104,"Bray Road",53.242953888900004,-6.1305438889
5957452,14,4636,145,145_104,"Stillorgan Road",53.2806913889,-6.1901105556
5957452,36,4128,145,145_104,"Bray Road",53.215923611099996,-6.1194375
5957452,31,3139,145,145_104,"Bray Road",53.230063888900006,-6.1240905556
5955477,52,772,145,145_105,"Stillorgan Road",53.31849806,-6.231315
5955477,53,773,145,145_105,"Donnybrook Rd",53.31991194,-6.233256944
5955477,54,774,145,145_105,Donnybrook,53.32160389,-6.235483889
5955477,55,775,145,145_105,"Morehampton Road",53.32348111,-6.239063889
5955477,56,776,145,145_105,"Morehampton Road",53.32549,-6.241803889
5955477,57,777,145,145_105,"Morehampton Road",53.32694389,-6.243658889
5955477,58,906,145,145_105,"Leeson Street",53.328815000000006,-6.2476019439999995
5955477,59,907,145,145_105,"Leeson Street",53.32972694,-6.250719999999999
5955477,60,908,145,145_105,"Leeson Street",53.33115889,-6.252351111
5955477,61,909,145,145_105,"Leeson Street",53.333165,-6.254066944
5955477,62,786,145,145_105,"Leeson Street",53.33519806,-6.2561169439999995
5955477,63,792,145,145_105,"Dawson Street",53.34005,-6.258663889
5955477,66,7587,145,145_105,"Pearse Street",53.34453611,-6.251646111
5955477,67,345,145,145_105,"Pearse Street",53.345485,-6.2562661111
5955477,68,325,145,145_105,"Aston Quay",53.3467319444,-6.259905000000001
5955477,69,1443,145,145_105,"Essex Quay",53.345125,-6.2695280555999995
5955477,71,1445,145,145_105,"Ushers Quay",53.345675,-6.2782838889
5955477,72,4407,145,145_105,"Victoria Quay",53.346603888900006,-6.2861961111
5955477,73,4320,145,145_105,"Heuston Station",53.346611944399996,-6.2919761111
5955477,43,461,145,145_105,"Stillorgan Road",53.29478305560001,-6.2034611111
5955477,44,2068,145,145_105,"Stillorgan Road",53.298095833299996,-6.204573055599999
5955477,45,2069,145,145_105,"Stillorgan Road",53.299774722200006,-6.2056427778
5955477,46,2070,145,145_105,"Stillorgan Road",53.303066111099994,-6.208145833300001
5955477,47,2084,145,145_105,"Stillorgan Road",53.305526666700004,-6.2115988889
5955477,48,768,145,145_105,"Stillorgan Road",53.30946611,-6.21888
5955477,49,769,145,145_105,"Stillorgan Road",53.31189389,-6.221316944
5955477,50,770,145,145_105,"Stillorgan Road",53.314675,-6.225783056
5955477,51,771,145,145_105,"Stillorgan Road",53.31587694,-6.227763056000001
5955477,35,2060,145,145_105,"Stillorgan Road",53.27395500000001,-6.175085555599999
5955477,1,7574,145,145_105,"Southern Cross",53.18251611,-6.130065
5955477,2,4177,145,145_105,"Killarney Rd",53.186099722200005,-6.1291527778
5955477,36,2061,145,145_105,"Stillorgan Road",53.275758611099995,-6.1801822222
5955477,37,2062,145,145_105,"Stillorgan Road",53.2790241667,-6.186851944400001
5955477,3,4178,145,145_105,"Killarney Rd",53.188086388900004,-6.127435
5955477,4,4179,145,145_105,"Kilbride Lane",53.191255000000005,-6.1284730556
5955477,5,2993,145,145_105,"Herbert Road",53.19444,-6.127376944400001
5955477,38,2063,145,145_105,"Stillorgan Road",53.280293888900005,-6.1899775
5955477,39,2064,145,145_105,"Stillorgan Road",53.2827255556,-6.1938491667
5955477,6,2994,145,145_105,"Killarney Lane",53.1966369444,-6.1220869444
5955477,7,4180,145,145_105,"Killarney Rd",53.1949319444,-6.1188711111
5955477,40,2065,145,145_105,"Stillorgan Road",53.2847991667,-6.1948566667
5955477,8,4181,145,145_105,"Killarney Rd",53.1978,-6.1160619444
5955477,9,4182,145,145_105,"Killarney Rd",53.1998161111,-6.1122569444
5955477,10,4151,145,145_105,"Main Street Bray",53.2018686111,-6.1105472222
5955477,11,2997,145,145_105,"Main Street Bray",53.2031236111,-6.1097583333
5955477,12,4153,145,145_105,"Main Street Bray",53.2048905556,-6.1095308333
5955477,13,4154,145,145_105,"Bray Castle St",53.2066341667,-6.1123436111
5955477,14,4416,145,145_105,"Dublin Rd Bray",53.2083438889,-6.1147388889
5955477,15,4201,145,145_105,"Bray Road",53.2111252778,-6.1178358333
5955477,16,4202,145,145_105,"Bray Road",53.2160002778,-6.1197486111
5955477,17,4203,145,145_105,"Bray Road",53.219760555600004,-6.1205122222
5955477,18,5090,145,145_105,"Bray Road",53.22170389,-6.12176
5955477,20,4205,145,145_105,"Bray Road",53.224539444399994,-6.1248861111
5955477,21,4206,145,145_105,"Bray Road",53.2275030556,-6.1247116667
5955477,22,3140,145,145_105,"Dublin Rd",53.22976,-6.1242086111
5955477,23,3141,145,145_105,Shankill,53.2345511111,-6.1251180556
5955477,24,3142,145,145_105,"Dublin Rd",53.238061944399995,-6.1276080556
5955477,25,3143,145,145_105,"Bray Road",53.24269055560001,-6.1308202778
5955477,26,3144,145,145_105,"Bray Road",53.24569055560001,-6.135275
5955477,27,3145,145,145_105,"Bray Road",53.2479211111,-6.1382311111000005
5955477,29,3147,145,145_105,"Bray Road",53.25527194439999,-6.1454888889
5955477,30,3148,145,145_105,"Bray Road",53.2587488889,-6.1465619444
5955477,31,5127,145,145_105,"Bray Road",53.26201556,-6.15041
5955477,32,5128,145,145_105,"Bray Road",53.26552667,-6.157739167000001
5955477,33,2996,145,145_105,"Bray Road",53.2707569444,-6.167421944400001
5955477,34,3258,145,145_105,"Bray Road",53.2725388889,-6.171963055599999
5955477,41,4727,145,145_105,"Stillorgan Road",53.29050694439999,-6.19723
5955477,42,4728,145,145_105,"Stillorgan Road",53.2933338889,-6.201973055599999
5955477,19,4204,145,145_105,"Bray Road",53.2233241667,-6.1236213889
5955477,28,3146,145,145_105,"Bray Road",53.2508730556,-6.1417361111
5955477,65,7586,145,145_105,"Leinster Street South",53.341969999999996,-6.253201111
5955477,70,1444,145,145_105,"Merchant's Quay",53.345118888900004,-6.2737388889
5957656,1,7574,145,145_106,"Southern Cross",53.18251611,-6.130065
5957656,3,4178,145,145_106,"Killarney Rd",53.188086388900004,-6.127435
5957656,4,4179,145,145_106,"Kilbride Lane",53.191255000000005,-6.1284730556
5957656,5,2993,145,145_106,"Herbert Road",53.19444,-6.127376944400001
5957656,6,2994,145,145_106,"Killarney Lane",53.1966369444,-6.1220869444
5957656,7,4180,145,145_106,"Killarney Rd",53.1949319444,-6.1188711111
5957656,8,4181,145,145_106,"Killarney Rd",53.1978,-6.1160619444
5957656,9,4182,145,145_106,"Killarney Rd",53.1998161111,-6.1122569444
5957656,10,4151,145,145_106,"Main Street Bray",53.2018686111,-6.1105472222
5957656,11,2997,145,145_106,"Main Street Bray",53.2031236111,-6.1097583333
5957656,12,4153,145,145_106,"Main Street Bray",53.2048905556,-6.1095308333
5957656,13,4154,145,145_106,"Bray Castle St",53.2066341667,-6.1123436111
5957656,15,4201,145,145_106,"Bray Road",53.2111252778,-6.1178358333
5957656,16,4202,145,145_106,"Bray Road",53.2160002778,-6.1197486111
5957656,17,4203,145,145_106,"Bray Road",53.219760555600004,-6.1205122222
5957656,18,5090,145,145_106,"Bray Road",53.22170389,-6.12176
5957656,19,4204,145,145_106,"Bray Road",53.2233241667,-6.1236213889
5957656,20,4205,145,145_106,"Bray Road",53.224539444399994,-6.1248861111
5957656,21,4206,145,145_106,"Bray Road",53.2275030556,-6.1247116667
5957656,22,3140,145,145_106,"Dublin Rd",53.22976,-6.1242086111
5957656,23,3141,145,145_106,Shankill,53.2345511111,-6.1251180556
5957656,25,3143,145,145_106,"Bray Road",53.24269055560001,-6.1308202778
5957656,26,3144,145,145_106,"Bray Road",53.24569055560001,-6.135275
5957656,27,3145,145,145_106,"Bray Road",53.2479211111,-6.1382311111000005
5957656,28,3146,145,145_106,"Bray Road",53.2508730556,-6.1417361111
5957656,29,3147,145,145_106,"Bray Road",53.25527194439999,-6.1454888889
5957656,30,3148,145,145_106,"Bray Road",53.2587488889,-6.1465619444
5957656,31,5127,145,145_106,"Bray Road",53.26201556,-6.15041
5957656,32,5128,145,145_106,"Bray Road",53.26552667,-6.157739167000001
5957656,33,2996,145,145_106,"Bray Road",53.2707569444,-6.167421944400001
5957656,35,2060,145,145_106,"Stillorgan Road",53.27395500000001,-6.175085555599999
5957656,36,2061,145,145_106,"Stillorgan Road",53.275758611099995,-6.1801822222
5957656,37,2062,145,145_106,"Stillorgan Road",53.2790241667,-6.186851944400001
5957656,38,2063,145,145_106,"Stillorgan Road",53.280293888900005,-6.1899775
5957656,39,2064,145,145_106,"Stillorgan Road",53.2827255556,-6.1938491667
5957656,40,2065,145,145_106,"Stillorgan Road",53.2847991667,-6.1948566667
5957656,41,4727,145,145_106,"Stillorgan Road",53.29050694439999,-6.19723
5957656,42,4728,145,145_106,"Stillorgan Road",53.2933338889,-6.201973055599999
5957656,43,461,145,145_106,"Stillorgan Road",53.29478305560001,-6.2034611111
5957656,45,2069,145,145_106,"Stillorgan Road",53.299774722200006,-6.2056427778
5957656,46,2070,145,145_106,"Stillorgan Road",53.303066111099994,-6.208145833300001
5957656,47,2084,145,145_106,"Stillorgan Road",53.305526666700004,-6.2115988889
5957656,48,768,145,145_106,"Stillorgan Road",53.30946611,-6.21888
5957656,49,769,145,145_106,"Stillorgan Road",53.31189389,-6.221316944
5957656,50,770,145,145_106,"Stillorgan Road",53.314675,-6.225783056
5957656,51,771,145,145_106,"Stillorgan Road",53.31587694,-6.227763056000001
5957656,52,772,145,145_106,"Stillorgan Road",53.31849806,-6.231315
5957656,53,773,145,145_106,"Donnybrook Rd",53.31991194,-6.233256944
5957656,55,775,145,145_106,"Morehampton Road",53.32348111,-6.239063889
