stopid,shortname,fullname,latitude,longitude,buses
1340,Harold's Cross Rd,Harold's Cross Rd,53.316415,-6.2809988889,"49,16C,16"
1341,Harold's Cross Rd,Harold's Cross Rd,53.3192169444,-6.27898,"16,16C,49"
1342,Harold's Cross Rd,Harold's Cross Rd,53.3212630556,-6.2793188889,"49,16C,16"
1343,Harold's Cross Rd,Harold's Cross Rd,53.32266,-6.2793588889,"16,16C,49"
1344,Harold's Cross Rd,Harold's Cross Rd,53.3272288889,-6.2775619444,"49,54A,16C,16,9"
1345,Harold's Cross Rd,Harold's Cross Rd,53.328785,-6.2762288889,"9,16,16C,54A,49"
1347,Clanbrassil St,Clanbrassil St,53.33118,-6.275335,"49,54A,16C,16,9"
1348,South Circular Road,South Circular Road,53.3322480556,-6.2738788889,"9,16,16C,122,68,68A"
1349,South Circular Road,South Circular Road,53.33239,-6.2708730556,"68A,68,122,16C,16,9"
1350,Harrington Street,Harrington Street,53.3325588889,-6.2674738889,"9,16,16C,122,68,68A"
1352,Camden Street,Camden Street,53.334445,-6.2653869444,"68A,68,83,83A,65,65B,122,16C,16,9"
1353,Camden Street,Camden Street,53.33601,-6.265415,"9,16,16C,15D,15B,15,14C,15A,122,140,142,14,65B,65,83A,83,68,68A"
1354,Aungier Street,Aungier Street,53.33905,-6.2660669444,"14,142,140,15A,14C,15,15B,15D"
1355,Aungier Street,Aungier Street,53.3400919444,-6.265835,"16C,16,122,68A,68,83,83A,65,65B,9"
1357,George's St,George's St,53.3425861111,-6.2645680556,"9,65B,65,83A,83,68,68A,122,16,16C"
1358,Dame Street,Dame Street,53.3443061111,-6.2628611111,"150,27,68A,69X,69,77A,68,79,77X,79A,65,56A,65B,54A,49,40"
1359,College Green,College Green,53.3444180556,-6.2614230556,"83,83A,747,16C,16,122,123,13,9"
1360,South Circular Road,South Circular Road,53.33198,-6.2766119444,"122,68A,68"
1362,South Circular Road,South Circular Road,53.331205,-6.2799019444,"68,68A,122"
1363,South Circular Road,South Circular Road,53.3318388889,-6.2852261111,"122,68A,68"
1364,South Circular Road,South Circular Road,53.3323219444,-6.28801,"68,68A,122"
1365,South Circular Road,South Circular Road,53.3328988889,-6.2904411111,"122,68A,68"
1366,South Circular Road,South Circular Road,53.33515,-6.2943147222,"68,68A,122"
1367,South Circular Road,South Circular Road,53.3356852778,-6.2965605556,"122,68A,68"
1369,South Circular Road,South Circular Road,53.3388669444,-6.302235,"68,68A,123"
1370,South Circular Road,South Circular Road,53.3391911111,-6.3052419444,"123,68A,68"
1371,Suir Road,Suir Road,53.3388780556,-6.3079180556,"68,68A,123"
1372,Goldenbridge Ave,Goldenbridge Ave,53.3381038889,-6.3098619444,"68A,68"
1373,Goldenbridge Ave,Goldenbridge Ave,53.3377711111,-6.3120169444,"68,68A"
1374,Southern Cross Ave,Southern Cross Ave,53.3392211111,-6.3129988889,"68A,68"
1375,Bulfin Road,Bulfin Road,53.339585,-6.3120819444,"68,68A"
1376,Bulfin Road,Bulfin Road,53.33949,-6.3087688889,"68A,68"
1377,South Circular Road,South Circular Road,53.3391819444,-6.30473,"68,68A,123"
1378,South Circular Road,South Circular Road,53.33884,-6.3013661111,"123,68A,68"
1379,South Circular Road,South Circular Road,53.3373438889,-6.29911,"68,68A"
1380,South Circular Road,South Circular Road,53.3356411111,-6.2959766667,"68A,68,122"
1381,S Circular Road,S Circular Road,53.3351236111,-6.293745,"122,68,68A"
1382,South Circular Road,South Circular Road,53.3331461111,-6.2906480556,"68A,68,122"
1383,South Circular Road,South Circular Road,53.33226,-6.28657,"122,68,68A"
1384,South Circular Road,South Circular Road,53.3313338889,-6.2823880556,"68A,68,122"
1385,South Circular Road,South Circular Road,53.3317411111,-6.2783019444,"122,68,68A"
1386,Clogher Road,Clogher Road,53.3295430556,-6.2844319444,150
1387,Clogher Road,Clogher Road,53.3280369444,-6.2868011111,150
1388,Clogher Road,Clogher Road,53.3267669444,-6.2911788889,150
1389,Clogher Road,Clogher Road,53.326085,-6.2954388889,150
1396,Kildare Road,Kildare Road,53.3248919444,-6.3149380556,150
1397,Kildare Road,Kildare Road,53.3250869444,-6.3138438889,150
1398,Kildare Road,Kildare Road,53.3252961111,-6.31026,150
1399,Kildare Road,Kildare Road,53.3251330556,-6.30541,150
1401,Clogher Road,Clogher Road,53.3253880556,-6.2986411111,150
1402,Clogher Road,Clogher Road,53.3259788889,-6.2959730556,150
1403,Clogher Road,Clogher Road,53.3271488889,-6.28953,150
1404,Clogher Road,Clogher Road,53.328195,-6.2866738889,150
1405,Clogher Road,Clogher Road,53.3298138889,-6.2843980556,150
1406,Dolphin's Barn,Dolphin's Barn,53.3331530556,-6.2916913889,"151,27,77A,56A"
1407,Crumlin Road,Crumlin Road,53.3315386111,-6.2944436111,"56A,77A,27,151"
1409,Crumlin Road,Crumlin Road,53.3303666667,-6.2973580556,"151,27,77A,56A"
1410,Keeper Road,Keeper Road,53.3314180556,-6.299765,122
1411,Keeper Road,Keeper Road,53.3320538889,-6.3032680556,122
1412,Slievenamon Rd,Slievenamon Rd,53.3326788889,-6.3058919444,122
1413,Mourne Rd,Mourne Rd,53.3334380556,-6.3087719444,122
1414,Mourne Rd,Mourne Rd,53.333345,-6.3122969444,122
1415,Mourne Rd,Mourne Rd,53.332445,-6.3163619444,122
1417,Mourne Rd,Mourne Rd,53.3310230556,-6.3195430556,122
1418,Mourne Rd,Mourne Rd,53.3300230556,-6.3230361111,122
1419,Errigal Rd,Errigal Rd,53.3277069444,-6.3228869444,"122,123"
1423,Drimnagh Rd,Drimnagh Rd,53.3249961111,-6.3194188889,"123,122"
1424,Drimnagh Rd,Drimnagh Rd,53.3256561111,-6.3167238889,"122,123,151,27,56A,77A,77X"
1425,Cooley Road,Cooley Road,53.32706,-6.3180319444,"123,122"
1426,Cooley Road,Cooley Road,53.3292811111,-6.3223888889,"122,123"
1427,Mourne Rd,Mourne Rd,53.3302611111,-6.3223080556,122
1428,Mourne Rd,Mourne Rd,53.33135,-6.3191269444,122
1429,Mourne Rd,Mourne Rd,53.3325938889,-6.31615,122
1430,Mourne Rd,Mourne Rd,53.3335738889,-6.3111288889,122
1432,Mourne Rd,Mourne Rd,53.3335038889,-6.3083788889,122
1433,Slievenamon Rd,Slievenamon Rd,53.3325711111,-6.3057780556,122
1434,Keeper Road,Keeper Road,53.3319938889,-6.302305,122
1435,Keeper Road,Keeper Road,53.3313911111,-6.298995,122
1436,Crumlin Road,Crumlin Road,53.330885,-6.2965116667,"151,27,77A,56A"
1438,St. Thomas Road,St. Thomas Road,53.33638,-6.2794069444,150
1439,Rutledge Terrace,Rutledge Terrace,53.33406,-6.28275,150
1440,Donore Ave,Donore Ave,53.3319869444,-6.2833030556,150
1441,Kildare Road,Kildare Road,53.3248680556,-6.3030130556,150
1442,Kildare Road,Kildare Road,53.3251561111,-6.3071088889,150
1443,Essex Quay,Essex Quay,53.345125,-6.2695280556,"145,37,39A,39,51D,70,69X,69,79,79A,83A,83"
1444,Merchant's Quay,Merchant's Quay,53.3451188889,-6.2737388889,"79A,79,69,69X,70,67X,67,66X,66E,66B,51D,66,66A,39,39A,37,25X,26,25D,145,25,25A,25B"
1445,Ushers Quay,Ushers Quay,53.345675,-6.2782838889,"25B,25A,25,145,25D,26,25X,37,39A,39,66A,66,51D,66B,66E,66X,67,67X,70,747,69X,69,79,79A"
1447,Victoria Quay,Victoria Quay,53.3466280556,-6.2881669444,"69X,67X,66X"
1449,Conyngham Road,Conyngham Road,53.3481519444,-6.2978838889,"67,66E,66B,69,66,66A,26,25"
1450,Conyngham Road,Conyngham Road,53.3481488889,-6.3018519444,"25,26,66A,66,69,66B,66E,67"
1451,Conyngham Road,Conyngham Road,53.34828,-6.3054319444,"67,66E,66B,69,66,66A,26,25"
1452,South Circular Road,South Circular Road,53.3455819444,-6.3081088889,69
1453,Galtymore Rd,Galtymore Rd,53.3345369444,-6.3067380556,123
1454,Suir Road,Suir Road,53.3377730556,-6.3076311111,123
1455,Slievenamon Rd,Slievenamon Rd,53.3353861111,-6.3057669444,123
1456,Galtymore Rd,Galtymore Rd,53.3348761111,-6.3089588889,123
1457,Galtymore Rd,Galtymore Rd,53.3353011111,-6.3126219444,123
1458,Galtymore Rd,Galtymore Rd,53.3347669444,-6.3169619444,123
1459,Galtymore Rd,Galtymore Rd,53.3340619444,-6.3196961111,123
1460,Galtymore Rd,Galtymore Rd,53.3323461111,-6.3210488889,123
1462,Galtymore Rd,Galtymore Rd,53.3304511111,-6.3238011111,123
1463,Galtymore Rd,Galtymore Rd,53.3306180556,-6.3237519444,123
1464,Galtymore Rd,Galtymore Rd,53.3348988889,-6.316485,123
1465,Galtymore Rd,Galtymore Rd,53.3348011111,-6.3086419444,123
1466,Galtymore Rd,Galtymore Rd,53.3345261111,-6.3062280556,123
1467,Slievenamon Rd,Slievenamon Rd,53.3356561111,-6.3059438889,123
1468,Suir Road,Suir Road,53.337565,-6.3074819444,123
1469,Galtymore Rd,Galtymore Rd,53.3352611111,-6.313365,123
1471,South Circular Road,South Circular Road,53.3454938889,-6.3082688889,"69,68"
1472,Conyngham Road,Conyngham Road,53.3484269444,-6.3059530556,"68,66B,66E,67,69,66A,66,25,26"
1473,Conyngham Road,Conyngham Road,53.3482988889,-6.29853,"26,25,66,66A,69,67,66E,66B,68"
1474,Parkgate St,Parkgate St,53.3479438889,-6.2923411111,"66B,66E,67,69,66A,66,25,26"
1476,Wolfe Tone Quay,Wolfe Tone Quay,53.3470030556,-6.2846638889,"26,25D,25X,25,25A,25B,145,66,66A,51D,69,67,66X,66E,66B,67X,79A,79"
1478,Inns Quay,Inns Quay,53.3456480556,-6.272935,"83,83A,67X,66B,66E,66X,67,70,51D,51X,66A,66,145,25B,25A,25,25X,25D,26,39,39A,37"
1479,Ormond Quay,Ormond Quay,53.3459130556,-6.2692330556,"37,39A,39,26,25D,25X,25,25A,25B,151,145,66,66A,51X,51D,70,67,66X,66E,66B,67X,83A,83"
1480,Ormond Quay,Ormond Quay,53.3456938889,-6.2706169444,"79,79A,69,69X"
1481,Philipsburgh Avenue,Philipsburgh Avenue,53.3650511111,-6.2398838889,123
1482,Griffith Avenue,Griffith Avenue,53.3717080556,-6.2364569444,123
1484,Philipsburgh Avenue,Philipsburgh Avenue,53.363695,-6.2399438889,123
1485,Philipsburgh Avenue,Philipsburgh Avenue,53.3640361111,-6.23979,123
1486,Philipsburgh Avenue,Philipsburgh Avenue,53.3709738889,-6.2385080556,123
1487,Griffith Avenue,Griffith Avenue,53.3718211111,-6.2366580556,123
1488,Griffith Avenue,Griffith Avenue,53.37109,-6.234675,123
1489,Griffith Avenue,Griffith Avenue,53.3701519444,-6.2319461111,123
1490,Griffith Avenue,Griffith Avenue,53.3688669444,-6.2285488889,123
1491,Griffith Avenue,Griffith Avenue,53.3684638889,-6.2276338889,123
1492,Griffith Avenue,Griffith Avenue,53.3702519444,-6.2325361111,123
1493,Griffith Avenue,Griffith Avenue,53.3712161111,-6.2351930556,123
1494,Croydon Gardens,Croydon Gardens,53.3706638889,-6.23573,123
1495,Croydon Park Ave,Croydon Park Ave,53.3687511111,-6.235555,123
1496,Marino Park,Marino Park,53.3671380556,-6.2338019444,123
1499,Brian Road,Brian Road,53.3657730556,-6.2372811111,123
1500,Amiens Street,Amiens Street,53.35102,-6.250105,"151,27"
1505,Parnell Street,Parnell Street,53.3540219444,-6.2578738889,123
1506,Finglas Rd,Finglas Rd,53.3667680556,-6.2723711111,"140,40B,40D,40"
1507,Finglas Rd,Finglas Rd,53.3683861111,-6.2744880556,"40,40D,40B,140"
1508,Finglas Rd,Finglas Rd,53.3699019444,-6.278325,"140,40B,40D,40"
1509,Finglas Rd,Finglas Rd,53.37293,-6.284215,"40,40D,40B,140"
1510,Finglas Rd,Finglas Rd,53.3769080556,-6.2873011111,"140,40B,40D,40"
1511,Finglas Rd,Finglas Rd,53.3782319444,-6.2877461111,"40,40D,40B,140"
1512,Finglas Rd,Finglas Rd,53.3821744444,-6.2917288889,"140,40B,40D"
1514,Finglas Village,Finglas Village,53.38946,-6.3000038889,"40D,40B"
1515,Marino Park,Marino Park,53.3661038889,-6.2331830556,123
1517,Laurel Lodge Rd,Laurel Lodge Rd,53.3774269444,-6.3794811111,37
1518,Kildonan Road,Kildonan Road,53.3905980556,-6.3115361111,"40B,40"
1519,Kildonan Road,Kildonan Road,53.3924611111,-6.3116130556,"40,40B"
1520,Barry Road,Barry Road,53.3939169444,-6.3118319444,"40B,40"
1521,Plunkett Green,Plunkett Green,53.3972211111,-6.3107380556,"40,40B"
1523,Plunkett Avenue,Plunkett Avenue,53.3978738889,-6.3095638889,"40B,40"
1524,Barry Road,Barry Road,53.39555,-6.3105738889,"40,40B"
1525,Barry Road,Barry Road,53.394065,-6.3115688889,"40B,40"
1526,Kildonan Ave,Kildonan Ave,53.3923,-6.3115080556,"40,40B"
1528,Blackhorse Ave,Blackhorse Ave,53.3561888889,-6.2939830556,37
1529,Finglas,Finglas,53.3884588889,-6.2981525,"40B,40D"
1531,Finglas Rd,Finglas Rd,53.3837436111,-6.2933647222,"40D,40B,40,140"
1532,Finglas Rd,Finglas Rd,53.3817441667,-6.2905586111,"140,40,40B,40D"
1533,Finglas Rd,Finglas Rd,53.3789680556,-6.2874780556,"40D,40B,40,140"
1534,Finglas Rd,Finglas Rd,53.3753338889,-6.28597,"140,40,40B,40D"
1535,Finglas Rd,Finglas Rd,53.3723088889,-6.2823580556,"40D,40B,40,140"
1536,Finglas Rd,Finglas Rd,53.3696180556,-6.2772638889,"140,40,40B,40D"
1537,Finglas Rd,Finglas Rd,53.368055,-6.2731938889,"40D,40B,40,140"
1538,Finglas Rd,Finglas Rd,53.3844741667,-6.2947938889,"140,40B,40D"
1539,Glasanaon Road,Glasanaon Road,53.3831338889,-6.2791880556,"83,83A"
1540,Glasanaon Road,Glasanaon Road,53.384335,-6.2841811111,"83A,83"
1546,Tyrrelstown,Tyrrelstown,53.4193455556,-6.3824983333,40D
1547,McKee Avenue,McKee Avenue,53.3952388889,-6.3016711111,40
1548,McKee Avenue,McKee Avenue,53.3961019444,-6.3027330556,40
1549,Casement Rd,Casement Rd,53.3974261111,-6.306615,"40,40B"
1550,St. Margaret's Road,St. Margaret's Road,53.4075180556,-6.3006911111,"40B,83,83A"
1551,St. Margaret's Road,St. Margaret's Road,53.4096969444,-6.3046419444,"83A,83,40B"
1552,St. Margaret's Road,St. Margaret's Road,53.4191138889,-6.3070019444,"40B,83,83A"
1553,The Ward Road,The Ward Road,53.4252111111,-6.3052519444,40B
1554,St. Margaret's Road,St. Margaret's Road,53.4248469444,-6.3051969444,40B
1555,St. Margaret's Road,St. Margaret's Road,53.4182511111,-6.3068419444,"40B,83A,83"
1556,St. Margaret's Road,St. Margaret's Road,53.4095238889,-6.3039038889,"83,83A,40B"
1557,St. Margaret's Road,St. Margaret's Road,53.4077111111,-6.3006911111,"40B,83A,83"
1558,St. Margaret's Road,St. Margaret's Road,53.3998111111,-6.3030330556,"40B,40,140"
1559,Casement Rd,Casement Rd,53.3973380556,-6.3065061111,"40,40B"
1560,St. Margaret's Road,St. Margaret's Road,53.3970080556,-6.3045319444,"40B,40,140"
1566,Glasanaon Road,Glasanaon Road,53.3844061111,-6.2838511111,"83,83A"
1567,Glasanaon Road,Glasanaon Road,53.3840111111,-6.28025,"83A,83"
1573,Cardiffsbridge Rd,Cardiffsbridge Rd,53.3840241667,-6.3124605556,"40,40E"
1574,Cardiffsbridge Rd,Cardiffsbridge Rd,53.3855938889,-6.3128797222,"40E,40"
1575,Cardiffsbridge Rd,Cardiffsbridge Rd,53.3870661111,-6.3127463889,"40,40E"
1576,Cappagh Road,Cappagh Road,53.3893175,-6.3130480556,"40E,40D"
1577,Cappagh Road,Cappagh Road,53.3898858333,-6.3157469444,"40D,40E"
1578,Cappagh Road,Cappagh Road,53.390385,-6.3180127778,"40E,40D"
1579,Cappagh Road,Cappagh Road,53.3935211111,-6.3237130556,"40D,40E"
1580,Ballycoolin Road,Ballycoolin Road,53.3979033333,-6.3343330556,40D
1581,Ballycoolin Road,Ballycoolin Road,53.3980680556,-6.3339055556,40D
1582,Cappagh Road,Cappagh Road,53.3927688889,-6.3220261111,"40D,40E"
1584,Cappagh Road,Cappagh Road,53.3898855556,-6.3150855556,"40E,40D"
1585,Cardiffsbridge Rd,Cardiffsbridge Rd,53.3887680556,-6.3123330556,"40,40E"
1586,Cardiffsbridge Rd,Cardiffsbridge Rd,53.386525,-6.3126172222,"40E,40"
1587,Cardiffsbridge Rd,Cardiffsbridge Rd,53.3834663889,-6.3117911111,40
1591,Wellmount Rd,Wellmount Rd,53.3871411111,-6.2994830556,40
1592,Tolka Valley Rd,Tolka Valley Rd,53.3797208333,-6.2892416667,40
1593,Tolka Valley Rd,Tolka Valley Rd,53.3789147222,-6.2944597222,40
1594,St. Helena's Road,St. Helena's Road,53.3807130556,-6.2976647222,40
1595,St. Helena's Road,St. Helena's Road,53.3807388889,-6.2975980556,40
1596,St. Helena's Road,St. Helena's Road,53.3830411111,-6.3008191667,40
1597,St. Helena's Road,St. Helena's Road,53.3804552778,-6.3092347222,40
1598,St. Helena's Road,St. Helena's Road,53.3802422222,-6.3056205556,40
1599,Cardiffsbridge Rd,Cardiffsbridge Rd,53.3808997222,-6.3107952778,40
1600,Deanstown Ave,Deanstown Ave,53.3835969444,-6.3127630556,40E
1604,Rathvilly Park,Rathvilly Park,53.3837455556,-6.316275,40E
1606,St. Helena's Road,St. Helena's Road,53.3803705556,-6.3064422222,40
1607,St. Helena's Road,St. Helena's Road,53.3821613889,-6.3034247222,40
1608,St. Helena's Road,St. Helena's Road,53.3830497222,-6.2995408333,40
1609,St. Helena's Road,St. Helena's Road,53.3803841667,-6.2972872222,40
1610,Tolka Valley Rd,Tolka Valley Rd,53.3788077778,-6.2964030556,40
1614,Constitution Hill,Constitution Hill,53.3512580556,-6.273745,"83,83A"
1615,Church Street,Church Street,53.3478269444,-6.2745930556,"83A,83"
1616,Church Street,Church Street,53.3472838889,-6.2750219444,"83,83A"
1617,Church Street,Church Street,53.3491711111,-6.27482,"83A,83"
1618,Church Street,Church Street,53.350885,-6.2742461111,"83,83A"
1619,Constitution Hill,Constitution Hill,53.3529088889,-6.2732211111,"83A,83"
1620,Swords Road,Swords Road,53.3832638889,-6.2441361111,"41,41B,41D,41C,1,33E,33"
1622,Swords Road,Swords Road,53.3900369444,-6.2463938889,"33,33E,16,41C,41D,41B,41"
1623,Swords Road,Swords Road,53.3919330556,-6.2462338889,"41,41B,41D,41C,16,33E,33"
1624,Swords Road,Swords Road,53.396075,-6.2454611111,"33,33E,16,41C,41D,41B,41"
1625,Swords Road,Swords Road,53.40109,-6.24328,"41,41B,41D,41C,16,33E,33,27B"
1626,Swords Road,Swords Road,53.4041619444,-6.2403219444,"27B,33,33E,16,41C,41D,41B,41"
1627,Swords Road,Swords Road,53.408245,-6.2378730556,"41,41B,41D,41C,16,33E,33,27B"
1628,Swords Road,Swords Road,53.4137111111,-6.2390619444,"27B,33,33E,16,41C,41D,41B,41"
1629,Swords Road,Swords Road,53.4166288889,-6.2391630556,"41,41B,41D,41C,16,33E,33,27B"
1630,Swords Road,Swords Road,53.42204,-6.2316930556,"33,33E,16,41C,41D,41B,41"
1631,Swords Road,Swords Road,53.4224280556,-6.2306869444,"41,41B,41D,41C,16,16C,16D,33"
1632,Swords Road,Swords Road,53.4205011111,-6.2331088889,"33,16D,16C,16,41C,41D,41B,41"
1633,Swords Road,Swords Road,53.4177811111,-6.2377238889,"41,41B,41D,41C,16,16C,16D,33"
1634,Swords Road,Swords Road,53.4135180556,-6.2388869444,"33,27B,16D,16C,16,41C,41D,41B,41"
1635,Swords Road,Swords Road,53.4116969444,-6.2388588889,"41,41B,41D,41C,16,16C,16D,27B,33"
1636,Swords Road,Swords Road,53.4082438889,-6.2375869444,"33,27B,16D,16C,16,41C,41D,41B,41"
1637,Swords Road,Swords Road,53.4040319444,-6.2401769444,"41,41B,41D,41C,16,16C,16D,27B,33"
1638,Swords Road,Swords Road,53.4017461111,-6.2421261111,"33,27B,16D,16C,16,41C,41D,41B,41"
1639,Swords Road,Swords Road,53.3965069444,-6.2451788889,"41,41B,41D,41C,16,16C,16D,33"
1640,Swords Road,Swords Road,53.3923438889,-6.245975,"33,16D,16C,16,41C,41D,41B,41"
1641,Swords Road,Swords Road,53.3865238889,-6.24237,"41,41B,41D,41C,16,16C,16D,1,33"
1642,Swords Road,Swords Road,53.384,-6.2436,"33,1,16D,16C,16,41C,41D,41B,41"
1643,Collins Avenue West,Collins Avenue West,53.3848061111,-6.2509969444,44
1647,Blackhall Place,Blackhall Place,53.3483469444,-6.2822369444,"70,37,39,39A"
1648,Stoneybatter,Stoneybatter,53.3510880556,-6.2827838889,"39A,39,37,70"
1649,Manor Street,Manor Street,53.35257,-6.2843619444,"70,37,39,39A"
1654,Blackhorse Ave,Blackhorse Ave,53.3561438889,-6.2942438889,37
1655,Blackhorse Ave,Blackhorse Ave,53.3567238889,-6.2969588889,37
1656,Blackhorse Ave,Blackhorse Ave,53.3572930556,-6.2987630556,37
1657,Blackhorse Ave,Blackhorse Ave,53.3583830556,-6.303065,37
1658,Skreen Road,Skreen Road,53.3619838889,-6.309505,37
1659,Skreen Road,Skreen Road,53.3632569444,-6.3047019444,37
1660,Navan Road,Navan Road,53.3651669444,-6.3093130556,"37,38,39A,39,38D,38B,38A,122,70"
1661,Navan Road,Navan Road,53.3664388889,-6.3131219444,"70,122,38A,38B,38D,39,39A,38,37"
1662,Navan Road,Navan Road,53.3675361111,-6.3175680556,"37,38,39A,39,38D,38B,38A,70"
1664,Navan Road,Navan Road,53.3694038889,-6.3238438889,"70,38A,38B,38D,39,39A,38,37"
1665,Navan Road,Navan Road,53.3706469444,-6.3276838889,"37,38,39A,39,38D,38B,38A,70"
1666,Navan Road,Navan Road,53.3715861111,-6.3305788889,"70,38A,38B,38D,39,39A,38,37"
1667,Castleknock Rd,Castleknock Rd,53.3708638889,-6.3344988889,37
1668,Castleknock Rd,Castleknock Rd,53.3708380556,-6.3402930556,37
1669,Castleknock Rd,Castleknock Rd,53.370225,-6.344845,37
1670,Castleknock Rd,Castleknock Rd,53.3702961111,-6.35073,37
1671,Castleknock Rd,Castleknock Rd,53.3711911111,-6.3561888889,37
1672,Castleknock Rd,Castleknock Rd,53.3719919444,-6.3594288889,"37,38"
1673,Castleknock Rd,Castleknock Rd,53.3736561111,-6.3631388889,"38,37"
1674,Castleknock Rd,Castleknock Rd,53.3775061111,-6.3662730556,"37,38"
1675,Castleknock Rd,Castleknock Rd,53.3792419444,-6.3675430556,"38,37"
1676,Laurel Lodge Rd,Laurel Lodge Rd,53.377995,-6.3751969444,37
1678,Carpenterstown Ave,Carpenterstown Ave,53.3774788889,-6.3814169444,37
1679,Carpenterstown Ave,Carpenterstown Ave,53.3760330556,-6.3827169444,37
1680,Carpenterstown Pk,Carpenterstown Pk,53.3756061111,-6.3894911111,37
1681,Carpenterstown Pk,Carpenterstown Pk,53.3754030556,-6.38573,37
1682,Carpenterstown Ave,Carpenterstown Ave,53.37598,-6.3828888889,37
1683,Carpenterstown Ave,Carpenterstown Ave,53.3774780556,-6.3816080556,37
1684,Laurel Lodge Rd,Laurel Lodge Rd,53.3776311111,-6.3795430556,37
1685,Laurel Lodge Rd,Laurel Lodge Rd,53.378065,-6.3754219444,37
1686,Laurel Lodge Rd,Laurel Lodge Rd,53.3788119444,-6.3725311111,37
1687,Castleknock Rd,Castleknock Rd,53.3795480556,-6.3677038889,"37,38"
1688,Castleknock Rd,Castleknock Rd,53.3762088889,-6.364395,"38,37"
1689,Castleknock,Castleknock,53.3726880556,-6.3613930556,"37,38"
1690,Castleknock Rd,Castleknock Rd,53.371555,-6.35686,37
1691,Castleknock Rd,Castleknock Rd,53.3706019444,-6.3513819444,37
1692,Castleknock Rd,Castleknock Rd,53.3699561111,-6.3477438889,37
1693,Castleknock Rd,Castleknock Rd,53.3704561111,-6.343975,37
1694,Castleknock Rd,Castleknock Rd,53.3710088889,-6.3399311111,37
1695,Castleknock Rd,Castleknock Rd,53.3710061111,-6.3342530556,37
1696,Navan Road,Navan Road,53.3715311111,-6.32981,"37,38,39A,39,38D,38B,38A,70"
1697,Navan Road,Navan Road,53.3707930556,-6.3276480556,"70,38A,38B,38D,39,39A,38,37"
